INDIR,FOLDER,IN FILE,DURATION,DATE,TIME,HOUR,DATE-12,TIME-12,HOUR-12,LATITUDE,LONGITUDE,MODEL,SERIAL NO,FIRMWARE,PREFIX,NOTES,AUTO ID,PULSES,MATCHING,MATCH RATIO,MARGIN,FILES,MANUAL ID,ORGID,USERID,REVIEW ORGID,REVIEW USERID,INPATHMD5
/home/maxime/Documents/memoire/tests,,A-DASY_20170310_202056_382.wav,3.017333,2017-03-10,20:20:56.381,20,2017-03-10,08:20:56.381,8,,,,,,,,,,,,,1,,,,,,s5W+pt5kBTubkulLEaKpGA==
/home/maxime/Documents/memoire/tests,,A-DASY_20170310_203317_812.wav,5,2017-03-10,20:33:17.812,20,2017-03-10,08:33:17.812,8,,,,,,,,,,,,,1,,,,,,APOZxxkRQbBkvCbS14B8Iw==
/home/maxime/Documents/memoire/tests,,A-DASY_20170310_203322_812.wav,5,2017-03-10,20:33:22.812,20,2017-03-10,08:33:22.812,8,,,,,,,,,,,,,1,,,,,,WaZbKTxPzUkPF1RAWPB+Ag==
/home/maxime/Documents/memoire/tests,,A-DASY_20170310_213949_363.wav,4.136667,2017-03-10,21:39:49.362,21,2017-03-10,09:39:49.362,9,,,,,,,,,,,,,1,,,,,,ExiLRQq8pqh0/MTHFTftHQ==
/home/maxime/Documents/memoire/tests,,A-DASY_20170310_234712_711.wav,5,2017-03-10,23:47:12.711,23,2017-03-10,11:47:12.711,11,,,,,,,,,,,,,1,,,,,,TJr65pf3UNuZ+vWSbnz+VQ==
/home/maxime/Documents/memoire/tests,,A-DASY_20170311_013753_157.wav,5,2017-03-11,01:37:53.155,1,2017-03-10,13:37:53.155,13,,,,,,,,,,,,,1,,,,,,EDjws0S9OR3CmFcELRZhlQ==
/home/maxime/Documents/memoire/tests,,A-DASY_20170311_015724_526.wav,5,2017-03-11,01:57:24.524,1,2017-03-10,13:57:24.524,13,,,,,,,,,,,,,1,,,,,,xlYvuI8vMHYQeASOC2UcOw==
/home/maxime/Documents/memoire/tests,,A-DASY_20170311_191702_821.wav,5,2017-03-11,19:17:02.821,19,2017-03-11,07:17:02.821,7,,,,,,,,,,,,,1,,,,,,FkaVRQKP4i1hpGOfHVX0sA==
/home/maxime/Documents/memoire/tests,,A-DASY_20170311_192122_331.wav,5,2017-03-11,19:21:22.329,19,2017-03-11,07:21:22.329,7,,,,,,,,,,,,,1,,,,,,2r9cwJQ0mdJQHiohoi12HA==
/home/maxime/Documents/memoire/tests,,A-DASY_20170311_195845_643.wav,5,2017-03-11,19:58:45.643,19,2017-03-11,07:58:45.643,7,,,,,,,,,,,,,1,,,,,,48ynRY5oAL0fQgggOgklJA==
/home/maxime/Documents/memoire/tests,,A-DASY_20170311_205932_117.wav,5,2017-03-11,20:59:32.115,20,2017-03-11,08:59:32.115,8,,,,,,,,,,,,,1,,,,,,Vcp8yf+ApKFwosqJGGJBgQ==
/home/maxime/Documents/memoire/tests,,A-DASY_20170311_225144_739.wav,5,2017-03-11,22:51:44.737,22,2017-03-11,10:51:44.737,10,,,,,,,,,,,,,1,,,,,,lO//G96GdOh8eScZ7UE6zg==
/home/maxime/Documents/memoire/tests,,A-DASY_20170311_225214_127.wav,1.872,2017-03-11,22:52:14.127,22,2017-03-11,10:52:14.127,10,,,,,,,,,,,,,1,,,,,,HuN101tS7sflqOzIPtzYXQ==
/home/maxime/Documents/memoire/tests,,A-DASY_20170311_233433_229.wav,5,2017-03-11,23:34:33.228,23,2017-03-11,11:34:33.228,11,,,,,,,,,,,,,1,,,,,,yBsRq7Obhwmk5Ux9fee1kQ==
/home/maxime/Documents/memoire/tests,,A-DASY_20170312_191221_256.wav,2.343333,2017-03-12,19:12:21.256,19,2017-03-12,07:12:21.256,7,,,,,,,,,,,,,1,,,,,,WXLqXRz6Hm7tyUvtN/7i7A==
/home/maxime/Documents/memoire/tests,,A-DASY_20170312_192249_973.wav,5,2017-03-12,19:22:49.972,19,2017-03-12,07:22:49.972,7,,,,,,,,,,,,,1,,,,,,Gj7+siIJCrTIoGRCoOmcLg==
/home/maxime/Documents/memoire/tests,,A-DASY_20170312_192515_560.wav,5,2017-03-12,19:25:15.560,19,2017-03-12,07:25:15.560,7,,,,,,,,,,,,,1,,,,,,SfDZPYxOhwmCkr5aMywwVQ==
/home/maxime/Documents/memoire/tests,,A-DASY_20170312_195655_020.wav,5,2017-03-12,19:56:55.020,19,2017-03-12,07:56:55.020,7,,,,,,,,,,,,,1,,,,,,UL4Ls8D956z13a21U7GSFA==
/home/maxime/Documents/memoire/tests,,A-DASY_20170312_201459_564.wav,5,2017-03-12,20:14:59.564,20,2017-03-12,08:14:59.564,8,,,,,,,,,,,,,1,,,,,,YcKS6gF2WvPiTz0r0Nzipw==
/home/maxime/Documents/memoire/tests,,A-DASY_20170312_201504_564.wav,3.835333,2017-03-12,20:15:04.564,20,2017-03-12,08:15:04.564,8,,,,,,,,,,,,,1,,,,,,JWip+qjU2vD2ncMdbYE3Xg==
/home/maxime/Documents/memoire/tests,,A-DASY_20170312_222339_336.wav,1.763333,2017-03-12,22:23:39.335,22,2017-03-12,10:23:39.335,10,,,,,,,,,,,,,1,,,,,,FFxz1iaf/N8Waeoy6Wuuxg==
/home/maxime/Documents/memoire/tests,,A-DASY_20170312_234951_932.wav,5,2017-03-12,23:49:51.932,23,2017-03-12,11:49:51.932,11,,,,,,,,,,,,,1,,,,,,HrsUV9N7V9Z+aaURgyZ9Jw==
/home/maxime/Documents/memoire/tests,,A-DASY_20170313_002302_082.wav,1.417333,2017-03-13,00:23:02.080,0,2017-03-12,12:23:02.080,12,,,,,,,,,,,,,1,,,,,,btI4O8fkoVeyD5IDcO8FLw==
/home/maxime/Documents/memoire/tests,,A-DASY_20170313_004401_525.wav,5,2017-03-13,00:44:01.524,0,2017-03-12,12:44:01.524,12,,,,,,,,,,,,,1,,,,,,FXBg0pWMVEmpe5n7WW9+Vw==
/home/maxime/Documents/memoire/tests,,A-DASY_20170313_004901_335.wav,5,2017-03-13,00:49:01.334,0,2017-03-12,12:49:01.334,12,,,,,,,,,,,,,1,,,,,,yuAq15C+0S/SEXR+3pZf6w==
/home/maxime/Documents/memoire/tests,,A-DASY_20170313_004906_335.wav,5,2017-03-13,00:49:06.333,0,2017-03-12,12:49:06.333,12,,,,,,,,,,,,,1,,,,,,Z2YSicBtOXOWMn+iRyCzWg==
/home/maxime/Documents/memoire/tests,,A-DASY_20170313_004926_925.wav,5,2017-03-13,00:49:26.925,0,2017-03-12,12:49:26.925,12,,,,,,,,,,,,,1,,,,,,SPBiPh9fJ0FSZ6glgCia5g==
/home/maxime/Documents/memoire/tests,,A-DASY_20170313_010336_599.wav,3.200667,2017-03-13,01:03:36.597,1,2017-03-12,13:03:36.597,13,,,,,,,,,,,,,1,,,,,,XaJZmq9C/rc6pTDt6bkH4g==
/home/maxime/Documents/memoire/tests,,A-DASY_20170313_194211_531.wav,5,2017-03-13,19:42:11.531,19,2017-03-13,07:42:11.531,7,,,,,,,,,,,,,1,,,,,,Bw6+nm099qZd40LLkqgtHw==
/home/maxime/Documents/memoire/tests,,A-DASY_20170313_195132_790.wav,5,2017-03-13,19:51:32.789,19,2017-03-13,07:51:32.789,7,,,,,,,,,,,,,1,,,,,,EDopWJ0F61Ajl0ZAdA/6uA==
/home/maxime/Documents/memoire/tests,,A-DASY_20170314_003748_300.wav,5,2017-03-14,00:37:48.298,0,2017-03-13,12:37:48.298,12,,,,,,,,,,,,,1,,,,,,qUeIQX6u++Z0Cv5hpblgVg==
/home/maxime/Documents/memoire/tests,,A-DASY_20170314_201711_189.wav,3.41,2017-03-14,20:17:11.189,20,2017-03-14,08:17:11.189,8,,,,,,,,,,,,,1,,,,,,GJ8M3MjF5xNhlGsQ1m6+0w==
/home/maxime/Documents/memoire/tests,,A-DASY_20170314_204449_974.wav,5,2017-03-14,20:44:49.972,20,2017-03-14,08:44:49.972,8,,,,,,,,,,,,,1,,,,,,5Bdsvf6dM5bqOS3Vj/NyKQ==
/home/maxime/Documents/memoire/tests,,A-DASY_20170314_223623_824.wav,5,2017-03-14,22:36:23.824,22,2017-03-14,10:36:23.824,10,,,,,,,,,,,,,1,,,,,,wl0qiwGBBsYSt6zANuzARA==
/home/maxime/Documents/memoire/tests,,A-DASY_20170314_224444_985.wav,5,2017-03-14,22:44:44.984,22,2017-03-14,10:44:44.984,10,,,,,,,,,,,,,1,,,,,,tPvkOVs9rdS3xzUAJJWRHQ==
/home/maxime/Documents/memoire/tests,,A-DASY_20170314_224449_985.wav,5,2017-03-14,22:44:49.984,22,2017-03-14,10:44:49.984,10,,,,,,,,,,,,,1,,,,,,kaK1yDSllVB5sz7bry9+Dw==
/home/maxime/Documents/memoire/tests,,A-DASY_20170314_225653_848.wav,4.951334,2017-03-14,22:56:53.847,22,2017-03-14,10:56:53.847,10,,,,,,,,,,,,,1,,,,,,iCg6OBPEPG+Dyjt/g6FT5g==
/home/maxime/Documents/memoire/tests,,A-DASY_20170315_022810_997.wav,5,2017-03-15,02:28:10.996,2,2017-03-14,14:28:10.996,14,,,,,,,,,,,,,1,,,,,,9SPVDECw3SrRCRvzI5iyQg==
/home/maxime/Documents/memoire/tests,,A-DASY_20170315_192832_384.wav,5,2017-03-15,19:28:32.384,19,2017-03-15,07:28:32.384,7,,,,,,,,,,,,,1,,,,,,Md9HR4W8QgZWXAJt5CwGpA==
/home/maxime/Documents/memoire/tests,,A-DASY_20170315_194342_061.wav,5,2017-03-15,19:43:42.060,19,2017-03-15,07:43:42.060,7,,,,,,,,,,,,,1,,,,,,t5IWNOk4Tch6CTeqy6zPcQ==
/home/maxime/Documents/memoire/tests,,A-DASY_20170315_222042_846.wav,5,2017-03-15,22:20:42.844,22,2017-03-15,10:20:42.844,10,,,,,,,,,,,,,1,,,,,,jfH8nFv0sCs9gm0/xewdZA==
/home/maxime/Documents/memoire/tests,,A-DASY_20170315_231742_205.wav,4.394,2017-03-15,23:17:42.204,23,2017-03-15,11:17:42.204,11,,,,,,,,,,,,,1,,,,,,8mb7o9Ht4gm3Aj8mfJFEYQ==
/home/maxime/Documents/memoire/tests,,A-DASY_20170315_235715_002.wav,5,2017-03-15,23:57:15.002,23,2017-03-15,11:57:15.002,11,,,,,,,,,,,,,1,,,,,,WgVG5lJxrrctoW0RzE2G5g==
/home/maxime/Documents/memoire/tests,,A-DASY_20170316_000918_483.wav,1.216,2017-03-16,00:09:18.483,0,2017-03-15,12:09:18.483,12,,,,,,,,,,,,,1,,,,,,zeeEzjsjXs7/1haAVa3YXg==
/home/maxime/Documents/memoire/tests,,A-DASY_20170316_000946_601.wav,2.498667,2017-03-16,00:09:46.600,0,2017-03-15,12:09:46.600,12,,,,,,,,,,,,,1,,,,,,bqBZxFuPsH2OMItem83tFg==
/home/maxime/Documents/memoire/tests,,A-DASY_20170316_002004_180.wav,5,2017-03-16,00:20:04.179,0,2017-03-15,12:20:04.179,12,,,,,,,,,,,,,1,,,,,,+kV37DG5oDB7AJhkHv47KQ==
/home/maxime/Documents/memoire/tests,,A-DASY_20170316_020236_600.wav,3.299333,2017-03-16,02:02:36.600,2,2017-03-15,14:02:36.600,14,,,,,,,,,,,,,1,,,,,,/Uk0Ncbev4upnR/Tzax48w==
/home/maxime/Documents/memoire/tests,,A-DASY_20170316_193552_398.wav,5,2017-03-16,19:35:52.398,19,2017-03-16,07:35:52.398,7,,,,,,,,,,,,,1,,,,,,C7M6u+xY5cwILu7xe2EaLw==
/home/maxime/Documents/memoire/tests,,A-DASY_20170316_195216_803.wav,5,2017-03-16,19:52:16.803,19,2017-03-16,07:52:16.803,7,,,,,,,,,,,,,1,,,,,,9YFwVDR46stEUeQ+I3mqoA==
/home/maxime/Documents/memoire/tests,,A-DASY_20170316_200024_375.wav,5,2017-03-16,20:00:24.375,20,2017-03-16,08:00:24.375,8,,,,,,,,,,,,,1,,,,,,/+3ZlcS4WEuClH0upzlDuA==
/home/maxime/Documents/memoire/tests,,A-DASY_20170316_205054_887.wav,2.712,2017-03-16,20:50:54.887,20,2017-03-16,08:50:54.887,8,,,,,,,,,,,,,1,,,,,,NryBFM45cYusUiOmB/xTqg==
/home/maxime/Documents/memoire/tests,,A-DASY_20170316_210926_487.wav,5,2017-03-16,21:09:26.486,21,2017-03-16,09:09:26.486,9,,,,,,,,,,,,,1,,,,,,NtVWoU9WnHEo3eUP+YRrMg==
/home/maxime/Documents/memoire/tests,,A-DASY_20170316_215148_549.wav,3.150667,2017-03-16,21:51:48.548,21,2017-03-16,09:51:48.548,9,,,,,,,,,,,,,1,,,,,,E+KcS0JWr9BgOfvltfSKUQ==
/home/maxime/Documents/memoire/tests,,A-DASY_20170316_220800_229.wav,1.772,2017-03-16,22:08:00.229,22,2017-03-16,10:08:00.229,10,,,,,,,,,,,,,1,,,,,,X63n4NK8fBMHyPQuwk08TQ==
/home/maxime/Documents/memoire/tests,,A-DASY_20170316_224949_855.wav,4.744667,2017-03-16,22:49:49.853,22,2017-03-16,10:49:49.853,10,,,,,,,,,,,,,1,,,,,,v4PBVpztVv8KNL7lycGUHA==
/home/maxime/Documents/memoire/tests,,A-DASY_20170316_235932_649.wav,2.55,2017-03-16,23:59:32.649,23,2017-03-16,11:59:32.649,11,,,,,,,,,,,,,1,,,,,,UPp3Nii0VOxI9tjYvUwRAQ==
/home/maxime/Documents/memoire/tests,,A-DASY_20170317_004535_259.wav,5,2017-03-17,00:45:35.259,0,2017-03-16,12:45:35.259,12,,,,,,,,,,,,,1,,,,,,/Z373REteNRpURDxL9tlrA==
/home/maxime/Documents/memoire/tests,,A-DASY_20170317_195349_314.wav,5,2017-03-17,19:53:49.314,19,2017-03-17,07:53:49.314,7,,,,,,,,,,,,,1,,,,,,u/RPpo8O+OdKQoAnYd/R+w==
/home/maxime/Documents/memoire/tests,,A-DASY_20170317_205334_513.wav,5,2017-03-17,20:53:34.512,20,2017-03-17,08:53:34.512,8,,,,,,,,,,,,,1,,,,,,tFrqkAv5auTTL3zZZh0uJQ==
/home/maxime/Documents/memoire/tests,,A-DASY_20170317_231744_000.wav,5,2017-03-17,23:17:44,23,2017-03-17,11:17:44,11,,,,,,,,,,,,,1,,,,,,hv9ynVcygASSKdYQ5wzH4A==
/home/maxime/Documents/memoire/tests,,A-DASY_20170317_231754_000.wav,5,2017-03-17,23:17:54,23,2017-03-17,11:17:54,11,,,,,,,,,,,,,1,,,,,,0+JFwzG0jXyHv1GiPl6w0g==
/home/maxime/Documents/memoire/tests,,A-DASY_20170318_210141_531.wav,5,2017-03-18,21:01:41.530,21,2017-03-18,09:01:41.530,9,,,,,,,,,,,,,1,,,,,,rLszPcXeKX4myh4enJrDBQ==
/home/maxime/Documents/memoire/tests,,A-DASY_20170318_212230_499.wav,3.300667,2017-03-18,21:22:30.498,21,2017-03-18,09:22:30.498,9,,,,,,,,,,,,,1,,,,,,/aAKl2A7t/A6ux9UJ7f6iQ==
/home/maxime/Documents/memoire/tests,,A-DASY_20170318_222613_523.wav,2.176667,2017-03-18,22:26:13.522,22,2017-03-18,10:26:13.522,10,,,,,,,,,,,,,1,,,,,,quBvxYyodrZe1aQm7rBOMA==
/home/maxime/Documents/memoire/tests,,A-DASY_20170319_211743_967.wav,5,2017-03-19,21:17:43.966,21,2017-03-19,09:17:43.966,9,,,,,,,,,,,,,1,,,,,,goOSYPQZkzle5axp4boqbA==
/home/maxime/Documents/memoire/tests,,A-DASY_20170320_011941_546.wav,5,2017-03-20,01:19:41.545,1,2017-03-19,13:19:41.545,13,,,,,,,,,,,,,1,,,,,,rAA0LBrzf5txxk1jj0oOxQ==
/home/maxime/Documents/memoire/tests,,A-DASY_20170320_012020_620.wav,3.979333,2017-03-20,01:20:20.620,1,2017-03-19,13:20:20.620,13,,,,,,,,,,,,,1,,,,,,11TEBwZBTD9qk+DUOIdiHA==
/home/maxime/Documents/memoire/tests,,A-DASY_20170320_013523_459.wav,5,2017-03-20,01:35:23.457,1,2017-03-19,13:35:23.457,13,,,,,,,,,,,,,1,,,,,,fMk8s5zR8/t3BEOEQFL7Ng==
/home/maxime/Documents/memoire/tests,,A-DASY_20170320_023726_437.wav,2.062,2017-03-20,02:37:26.437,2,2017-03-19,14:37:26.437,14,,,,,,,,,,,,,1,,,,,,VU7T70L698N2se+SjXs7uQ==
/home/maxime/Documents/memoire/tests,,A-DASY_20170320_023918_041.wav,5,2017-03-20,02:39:18.041,2,2017-03-19,14:39:18.041,14,,,,,,,,,,,,,1,,,,,,UFyOGOK178DjFnhqqT3xpA==
/home/maxime/Documents/memoire/tests,,A-DASY_20170320_235445_004.wav,5,2017-03-20,23:54:45.003,23,2017-03-20,11:54:45.003,11,,,,,,,,,,,,,1,,,,,,73n7QWIcMJDXPy/QYKgbyA==
/home/maxime/Documents/memoire/tests,,A-DASY_20170321_014811_777.wav,5,2017-03-21,01:48:11.775,1,2017-03-20,13:48:11.775,13,,,,,,,,,,,,,1,,,,,,SG6j+aVM90vuTfHWQI7hqQ==
/home/maxime/Documents/memoire/tests,,A-DASY_20170321_020128_193.wav,5,2017-03-21,02:01:28.193,2,2017-03-20,14:01:28.193,14,,,,,,,,,,,,,1,,,,,,AGdtQc9Ko9WvCJxozVRjcQ==
/home/maxime/Documents/memoire/tests,,A-DASY_20170321_040143_881.wav,5,2017-03-21,04:01:43.881,4,2017-03-20,16:01:43.881,16,,,,,,,,,,,,,1,,,,,,qTT+fMlN+L4V4SyhHzSZ1w==
/home/maxime/Documents/memoire/tests,,A-DASY_20170321_192917_982.wav,4.317333,2017-03-21,19:29:17.981,19,2017-03-21,07:29:17.981,7,,,,,,,,,,,,,1,,,,,,gJxNrVYbt2XR4ZQBpanNhQ==
/home/maxime/Documents/memoire/tests,,A-DASY_20170321_210834_449.wav,5,2017-03-21,21:08:34.448,21,2017-03-21,09:08:34.448,9,,,,,,,,,,,,,1,,,,,,z0MQR3aWXlXbIZcYewb0sw==
/home/maxime/Documents/memoire/tests,,A-DASY_20170321_211949_571.wav,5,2017-03-21,21:19:49.570,21,2017-03-21,09:19:49.570,9,,,,,,,,,,,,,1,,,,,,zY/hps2kPS2/1fcei3K+gg==
/home/maxime/Documents/memoire/tests,,A-DASY_20170321_211954_571.wav,2.928,2017-03-21,21:19:54.570,21,2017-03-21,09:19:54.570,9,,,,,,,,,,,,,1,,,,,,Azjp6sxLaiA3XQLH/drVZg==
/home/maxime/Documents/memoire/tests,,A-DASY_20170321_214845_313.wav,4.786,2017-03-21,21:48:45.313,21,2017-03-21,09:48:45.313,9,,,,,,,,,,,,,1,,,,,,ymr3RAzEIkwb0RbKZWJM1w==
/home/maxime/Documents/memoire/tests,,A-DASY_20170321_220143_893.wav,2.206,2017-03-21,22:01:43.893,22,2017-03-21,10:01:43.893,10,,,,,,,,,,,,,1,,,,,,nMry/kAR7WevISSnIH7ENQ==
/home/maxime/Documents/memoire/tests,,A-DASY_20170322_002614_785.wav,3.014667,2017-03-22,00:26:14.785,0,2017-03-21,12:26:14.785,12,,,,,,,,,,,,,1,,,,,,CgD38sRT+AOZpCzLkvVNpQ==
/home/maxime/Documents/memoire/tests,,A-DASY_20170322_005137_609.wav,2.59,2017-03-22,00:51:37.609,0,2017-03-21,12:51:37.609,12,,,,,,,,,,,,,1,,,,,,WBf6brZBcVmavE+GVfz7Jg==
/home/maxime/Documents/memoire/tests,,A-DASY_20170322_010513_636.wav,3.463333,2017-03-22,01:05:13.634,1,2017-03-21,13:05:13.634,13,,,,,,,,,,,,,1,,,,,,aGc5bpqjdUZ51U9JgmJW5g==
/home/maxime/Documents/memoire/tests,,A-DASY_20170322_205826_481.wav,4.018,2017-03-22,20:58:26.481,20,2017-03-22,08:58:26.481,8,,,,,,,,,,,,,1,,,,,,nvmm8vdBvYBMTJkWLaMWVw==
/home/maxime/Documents/memoire/tests,,A-DASY_20170322_220520_130.wav,2.769333,2017-03-22,22:05:20.129,22,2017-03-22,10:05:20.129,10,,,,,,,,,,,,,1,,,,,,d15QsBxaUx+2fJ8mWWzU+A==
/home/maxime/Documents/memoire/tests,,A-DASY_20170323_023501_514.wav,5,2017-03-23,02:35:01.514,2,2017-03-22,14:35:01.514,14,,,,,,,,,,,,,1,,,,,,nHZg9+TrA3kbjsGxrkgz6w==
/home/maxime/Documents/memoire/tests,,A-DASY_20170323_193959_371.wav,5,2017-03-23,19:39:59.371,19,2017-03-23,07:39:59.371,7,,,,,,,,,,,,,1,,,,,,D4zMyFdDWabIgylqnXJYRA==
/home/maxime/Documents/memoire/tests,,A-DASY_20170323_194004_371.wav,5,2017-03-23,19:40:04.371,19,2017-03-23,07:40:04.371,7,,,,,,,,,,,,,1,,,,,,kcU9F5Q+jLbrzGGv2F9k1w==
/home/maxime/Documents/memoire/tests,,A-DASY_20170323_200951_913.wav,5,2017-03-23,20:09:51.911,20,2017-03-23,08:09:51.911,8,,,,,,,,,,,,,1,,,,,,FMoj945p4rtknDpPcnRyvA==
/home/maxime/Documents/memoire/tests,,A-DASY_20170323_222618_340.wav,5,2017-03-23,22:26:18.338,22,2017-03-23,10:26:18.338,10,,,,,,,,,,,,,1,,,,,,P/rr7eY29B2x+AK5CqPSEQ==
/home/maxime/Documents/memoire/tests,,A-DASY_20170324_004921_492.wav,5,2017-03-24,00:49:21.492,0,2017-03-23,12:49:21.492,12,,,,,,,,,,,,,1,,,,,,JVodQffgJVkvsyvBRGuBfA==
/home/maxime/Documents/memoire/tests,,A-DASY_20170324_013404_000.wav,3.099333,2017-03-24,01:34:04,1,2017-03-23,13:34:04,13,,,,,,,,,,,,,1,,,,,,4RVXLa0TD99l4psvOEspTQ==
/home/maxime/Documents/memoire/tests,,A-DASY_20170324_022530_487.wav,5,2017-03-24,02:25:30.486,2,2017-03-23,14:25:30.486,14,,,,,,,,,,,,,1,,,,,,jDFGfuMTdkBMq2RBZL1mqA==
/home/maxime/Documents/memoire/tests,,A-DASY_20170324_222249_577.wav,5,2017-03-24,22:22:49.576,22,2017-03-24,10:22:49.576,10,,,,,,,,,,,,,1,,,,,,Eip4ikswZ8HrUli48dIuzA==
/home/maxime/Documents/memoire/tests,,A-DASY_20170325_013056_207.wav,5,2017-03-25,01:30:56.207,1,2017-03-24,13:30:56.207,13,,,,,,,,,,,,,1,,,,,,KnzGGlW1hsrL/4F6AYM4rw==
/home/maxime/Documents/memoire/tests,,A-DASY_20170325_013101_207.wav,0.794,2017-03-25,01:31:01.207,1,2017-03-24,13:31:01.207,13,,,,,,,,,,,,,1,,,,,,A7eWYNO4DjIFBgCrGD8BQA==
/home/maxime/Documents/memoire/tests,,A-DASY_20170325_013104_000.wav,3.899333,2017-03-25,01:31:04,1,2017-03-24,13:31:04,13,,,,,,,,,,,,,1,,,,,,6SwGb7beWv9AQGmKZQkSVQ==
/home/maxime/Documents/memoire/tests,,A-DASY_20170325_194101_035.wav,5,2017-03-25,19:41:01.034,19,2017-03-25,07:41:01.034,7,,,,,,,,,,,,,1,,,,,,7hxXCYW6IC0go2qPeX07JQ==
/home/maxime/Documents/memoire/tests,,A-DASY_20170325_201947_848.wav,3.051333,2017-03-25,20:19:47.847,20,2017-03-25,08:19:47.847,8,,,,,,,,,,,,,1,,,,,,y9KCeBoCU/3IAcgUlqqitw==
/home/maxime/Documents/memoire/tests,,A-DASY_20170325_202105_049.wav,5,2017-03-25,20:21:05.049,20,2017-03-25,08:21:05.049,8,,,,,,,,,,,,,1,,,,,,hUViUFRb5H/+6Cafn536ww==
/home/maxime/Documents/memoire/tests,,A-DASY_20170325_211422_318.wav,3.081333,2017-03-25,21:14:22.318,21,2017-03-25,09:14:22.318,9,,,,,,,,,,,,,1,,,,,,VVkQ8TjLGKVkHuricMjOfA==
/home/maxime/Documents/memoire/tests,,A-DASY_20170325_220601_799.wav,5,2017-03-25,22:06:01.798,22,2017-03-25,10:06:01.798,10,,,,,,,,,,,,,1,,,,,,f2yYT3YcgQXY1s4YY3go8A==
/home/maxime/Documents/memoire/tests,,A-DASY_20170325_221842_278.wav,5,2017-03-25,22:18:42.277,22,2017-03-25,10:18:42.277,10,,,,,,,,,,,,,1,,,,,,PqyXkaexsWdqcHTLwAweNA==
/home/maxime/Documents/memoire/tests,,A-DASY_20170326_015337_734.wav,5,2017-03-26,01:53:37.734,1,2017-03-25,13:53:37.734,13,,,,,,,,,,,,,1,,,,,,NNEiDgUqZ6neq/N7lki5ug==
/home/maxime/Documents/memoire/tests,,B-DASY_20170311_193103_685.wav,5,2017-03-11,19:31:03.685,19,2017-03-11,07:31:03.685,7,,,,,,,,,,,,,1,,,,,,PMAyvE+N0p8laydXKLNwig==
/home/maxime/Documents/memoire/tests,,B-DASY_20170311_193108_685.wav,5,2017-03-11,19:31:08.685,19,2017-03-11,07:31:08.685,7,,,,,,,,,,,,,1,,,,,,+/khpw0zEj2GK9fv0NNXbQ==
/home/maxime/Documents/memoire/tests,,B-DASY_20170311_194832_969.wav,2.730667,2017-03-11,19:48:32.969,19,2017-03-11,07:48:32.969,7,,,,,,,,,,,,,1,,,,,,NHmylrZwuyuMMKlrexO0Iw==
